Probe Set ID,CG Name,Gene Name,FBgn Number,GO
151822_at,CG11992,Rel,FBgn0014018,"0006350 // transcription // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-dependent // inferred from electronic annotation /// 0006955 // immune response // inferred from expression pattern /// 0006955 // immune response // inferred from mutant phenotype /// 0006955 // immune response // traceable author statement /// 0006955 // immune response // inferred from electronic annotation /// 0006963 // positive regulation of antibacterial peptide biosynthetic process // inferred from expression pattern /// 0006963 // positive regulation of antibacterial peptide biosynthetic process // inferred from mutant phenotype /// 0006963 // positive regulation of antibacterial peptide biosynthetic process // non-traceable author statement /// 0006963 // positive regulation of antibacterial peptide biosynthetic process // traceable author statement /// 0006967 // positive regulation of antifungal peptide biosynthetic process // inferred from mutant phenotype /// 0007165 // signal transduction // traceable author statement /// 0008063 // Toll signaling pathway // traceable author statement /// 0009617 // response to bacterium // traceable author statement /// 0019730 // antimicrobial humoral response // inferred from mutant phenotype /// 0045087 // innate immune response // non-traceable author statement /// 0045087 // innate immune response // inferred from electronic annotation /// 0045449 // regulation of transcription // non-traceable author statement /// 0045449 // regulation of transcription // inferred from electronic annotation /// 0045944 // positive regulation of transcription from RNA polymerase II promoter // traceable author statement /// 0050829 // defense response to Gram-negative bacterium // traceable author statement"
153458_at,CG8432,Rep,FBgn0026378,0006886 // intracellular protein transport // inferred from sequence or structural similarity /// 0007049 // cell cycle // inferred from electronic annotation /// 0007269 // neurotransmitter secretion // non-traceable author statement /// 0016192 // vesicle-mediated transport // non-traceable author statement /// 0018348 // protein amino acid geranylgeranylation // inferred from sequence or structural similarity /// 0043087 // regulation of GTPase activity // inferred from electronic annotation
144023_at,CG8357,Rep1,FBgn0024732,0006309 // DNA fragmentation during apoptosis // non-traceable author statement /// 0006915 // apoptosis // inferred from electronic annotation /// 0006916 // anti-apoptosis // inferred from genetic interaction /// 0042981 // regulation of apoptosis // inferred from sequence or structural similarity
144208_at,CG1975,Rep2,FBgn0028408,0006915 // apoptosis // inferred from electronic annotation
144207_at,CG8364,Rep3,FBgn0028407,0006915 // apoptosis // inferred from electronic annotation
147051_at,CG13187,Rep3,FBgn0033678,0006915 // apoptosis // inferred from electronic annotation
144206_at,CG9414,Rep4,FBgn0028406,0006309 // DNA fragmentation during apoptosis // inferred from sequence or structural similarity /// 0006309 // DNA fragmentation during apoptosis // traceable author statement /// 0006915 // apoptosis // inferred from electronic annotation
152011_at,CG8045,repo,FBgn0041570,"0006355 // regulation of transcription, DNA-dependent // inferred from electronic annotation /// 0006357 // regulation of transcription from RNA polymerase II promoter // non-traceable author statement /// 0010001 // glial cell differentiation // non-traceable author statement /// 0045449 // regulation of transcription // inferred from electronic annotation"
153759_at,CG9750,rept,FBgn0036854,"0006342 // chromatin silencing // inferred from mutant phenotype /// 0006350 // transcription // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-dependent // inferred from electronic annotation /// 0016568 // chromatin modification // inferred from electronic annotation /// 0016573 // histone acetylation // inferred from direct assay /// 0030111 // regulation of Wnt receptor signaling pathway // inferred from mutant phenotype /// 0042127 // regulation of cell proliferation // inferred from mutant phenotype /// 0043486 // histone exchange // inferred from direct assay"
147332_at,CG15920,resilin,FBgn0034157,---
143697_at,CG1061,Ret,FBgn0011829,0006468 // protein amino acid phosphorylation // inferred from electronic annotation /// 0006468 // protein amino acid phosphorylation // inferred from sequence or structural similarity /// 0006468 // protein amino acid phosphorylation // non-traceable author statement /// 0007156 // homophilic cell adhesion // inferred from electronic annotation /// 0007165 // signal transduction // inferred from sequence or structural similarity
146577_at,CG14396,Ret,FBgn0032931,0006468 // protein amino acid phosphorylation // inferred from electronic annotation /// 0006468 // protein amino acid phosphorylation // inferred from sequence or structural similarity /// 0006468 // protein amino acid phosphorylation // non-traceable author statement /// 0007156 // homophilic cell adhesion // inferred from electronic annotation /// 0007165 // signal transduction // inferred from sequence or structural similarity
152610_at,CG13057,retinin,FBgn0036611,---
151992_at,CG10233,retinophilin,FBgn0037302,---
145899_at,CG9528,retm,FBgn0031814,---
143753_at,CG5403,retn,FBgn0014151,"0000122 // negative regulation of transcription from RNA polymerase II promoter // non-traceable author statement /// 0006350 // transcription // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-dependent // inferred from electronic annotation /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0007411 // axon guidance // inferred from mutant phenotype /// 0007431 // salivary gland development // non-traceable author statement /// 0007435 // salivary gland morphogenesis // non-traceable author statement /// 0007517 // muscle development // inferred from mutant phenotype /// 0008049 // male courtship behavior // inferred from mutant phenotype /// 0009880 // embryonic pattern specification // inferred from mutant phenotype /// 0009952 // anterior/posterior pattern formation // inferred from mutant phenotype /// 0042063 // gliogenesis // inferred from mutant phenotype /// 0045924 // regulation of female receptivity // inferred from mutant phenotype /// 0045941 // positive regulation of transcription // inferred from mutant phenotype /// 0048477 // oogenesis // inferred from mutant phenotype"
153264_at,CG12189,Rev1,FBgn0035150,0006281 // DNA repair // inferred from sequence or structural similarity /// 0006281 // DNA repair // inferred from electronic annotation /// 0019985 // bypass DNA synthesis // non-traceable author statement
149340_at,CG2948,rev7,FBgn0037345,0007067 // mitosis // inferred from electronic annotation /// 0051349 // positive regulation of lyase activity // inferred from direct assay
146156_at,CG5313,RfC3,FBgn0032244,0006260 // DNA replication // inferred from sequence or structural similarity /// 0006260 // DNA replication // inferred from electronic annotation
153584_at,CG6258,RfC38,FBgn0027894,0006260 // DNA replication // inferred from electronic annotation /// 0006260 // DNA replication // inferred from sequence or structural similarity
154910_at,CG14999,RfC40,FBgn0015287,0006260 // DNA replication // inferred from sequence or structural similarity /// 0006260 // DNA replication // non-traceable author statement /// 0006260 // DNA replication // traceable author statement /// 0006260 // DNA replication // inferred from electronic annotation /// 0006271 // DNA strand elongation during DNA replication // non-traceable author statement /// 0006271 // DNA strand elongation during DNA replication // traceable author statement /// 0006281 // DNA repair // traceable author statement /// 0007067 // mitosis // inferred from mutant phenotype /// 0007076 // mitotic chromosome condensation // inferred from mutant phenotype /// 0016321 // female meiosis chromosome segregation // inferred from mutant phenotype
145592_at,CG7361,RFeSP,FBgn0031352,"0006122 // mitochondrial electron transport, ubiquinol to cytochrome c // inferred from sequence or structural similarity /// 0055114 // oxidation reduction // inferred from electronic annotation"
143923_at,CG6312,Rfx,FBgn0020379,"0006355 // regulation of transcription, DNA-dependent // inferred from electronic annotation /// 0007399 // nervous system development // inferred from mutant phenotype /// 0045449 // regulation of transcription // traceable author statement /// 0048813 // dendrite morphogenesis // traceable author statement"
153321_at,CG2161,Rga,FBgn0017550,"0006350 // transcription // inferred from electronic annotation /// 0006355 // regulation of transcription, DNA-dependent // inferred from electronic annotation /// 0045449 // regulation of transcription // inferred from mutant phenotype /// 0045449 // regulation of transcription // inferred from electronic annotation"
147490_at,CG9811,Rgk1,FBgn0034434,0007264 // small GTPase mediated signal transduction // inferred from electronic annotation
147445_at,CG15069,Rgk2,FBgn0034357,0007264 // small GTPase mediated signal transduction // inferred from electronic annotation
147612_at,CG15660,Rgk3,FBgn0034608,0007264 // small GTPase mediated signal transduction // inferred from electronic annotation
147613_at,CG15663,Rgk3,FBgn0034609,0007264 // small GTPase mediated signal transduction // inferred from electronic annotation
147614_at,CG15664,Rgk3,FBgn0034610,0007264 // small GTPase mediated signal transduction // inferred from electronic annotation
151139_at,CG15659,Rgk3,FBgn0040655,0007264 // small GTPase mediated signal transduction // inferred from electronic annotation
148729_at,CG8865,Rgl,FBgn0036385,0007165 // signal transduction // inferred from electronic annotation /// 0007264 // small GTPase mediated signal transduction // inferred from electronic annotation /// 0051056 // regulation of small GTPase mediated signal transduction // inferred from electronic annotation
141522_at,CG8643,rgr,FBgn0033311,0045449 // regulation of transcription // non-traceable author statement
146821_at,CG14751,rgr,FBgn0033310,0045449 // regulation of transcription // non-traceable author statement
143320_at,CG16740,Rh2,FBgn0003248,0007165 // signal transduction // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from sequence or structural similarity /// 0007601 // visual perception // inferred from electronic annotation /// 0007602 // phototransduction // inferred from genetic interaction /// 0007602 // phototransduction // non-traceable author statement /// 0007602 // phototransduction // inferred from electronic annotation /// 0018298 // protein-chromophore linkage // inferred from electronic annotation /// 0050896 // response to stimulus // inferred from electronic annotation
151860_at,CG10888,Rh3,FBgn0003249,"0007165 // signal transduction // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from sequence or structural similarity /// 0007601 // visual perception // inferred from electronic annotation /// 0007602 // phototransduction // non-traceable author statement /// 0007602 // phototransduction // inferred from electronic annotation /// 0007604 // phototransduction, UV // inferred from direct assay /// 0007604 // phototransduction, UV // non-traceable author statement /// 0007604 // phototransduction, UV // traceable author statement /// 0009589 // detection of UV // traceable author statement /// 0016039 // absorption of UV light // inferred from mutant phenotype /// 0018298 // protein-chromophore linkage // inferred from electronic annotation /// 0050896 // response to stimulus // inferred from electronic annotation"
143321_at,CG9668,Rh4,FBgn0003250,"0007165 // signal transduction // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from sequence or structural similarity /// 0007601 // visual perception // inferred from electronic annotation /// 0007602 // phototransduction // non-traceable author statement /// 0007602 // phototransduction // inferred from electronic annotation /// 0007604 // phototransduction, UV // inferred from direct assay /// 0007604 // phototransduction, UV // non-traceable author statement /// 0007604 // phototransduction, UV // traceable author statement /// 0009589 // detection of UV // traceable author statement /// 0018298 // protein-chromophore linkage // inferred from electronic annotation /// 0050896 // response to stimulus // inferred from electronic annotation"
153085_at,CG5279,Rh5,FBgn0014019,"0007165 // signal transduction // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from sequence or structural similarity /// 0007601 // visual perception // inferred from electronic annotation /// 0007602 // phototransduction // inferred from genetic interaction /// 0007602 // phototransduction // inferred from sequence or structural similarity /// 0007602 // phototransduction // non-traceable author statement /// 0007602 // phototransduction // inferred from electronic annotation /// 0009588 // UV-A, blue light phototransduction // non-traceable author statement /// 0016038 // absorption of visible light // inferred from mutant phenotype /// 0018298 // protein-chromophore linkage // inferred from electronic annotation /// 0050896 // response to stimulus // inferred from electronic annotation"
151895_at,CG7499,Rh50,FBgn0028699,---
143905_at,CG5192,Rh6,FBgn0019940,0007165 // signal transduction // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from sequence or structural similarity /// 0007601 // visual perception // inferred from electronic annotation /// 0007602 // phototransduction // inferred from genetic interaction /// 0007602 // phototransduction // inferred from sequence or structural similarity /// 0007602 // phototransduction // non-traceable author statement /// 0007602 // phototransduction // inferred from electronic annotation /// 0018298 // protein-chromophore linkage // inferred from electronic annotation /// 0050896 // response to stimulus // inferred from electronic annotation
148637_at,CG5638,Rh7,FBgn0036260,0007165 // signal transduction // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from sequence or structural similarity /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from electronic annotation /// 0007601 // visual perception // inferred from electronic annotation /// 0007602 // phototransduction // inferred from electronic annotation /// 0018298 // protein-chromophore linkage // inferred from electronic annotation /// 0050896 // response to stimulus // inferred from electronic annotation
142400_at,CG11908,rha,FBgn0027376,---
151560_s_at,CG11908,rha,GH23783.3prime-hit,---
143020_at,CG6831,rhea,FBgn0035910,"0006911 // phagocytosis, engulfment // inferred from mutant phenotype /// 0007016 // cytoskeletal anchoring at plasma membrane // inferred from electronic annotation /// 0007016 // cytoskeletal anchoring at plasma membrane // inferred from sequence or structural similarity /// 0007155 // cell adhesion // inferred from mutant phenotype /// 0007155 // cell adhesion // traceable author statement /// 0007475 // apposition of dorsal and ventral imaginal disc-derived wing surfaces // inferred from mutant phenotype /// 0008360 // regulation of cell shape // inferred from mutant phenotype /// 0016203 // muscle attachment // inferred from mutant phenotype /// 0032582 // negative regulation of gene-specific transcription // inferred from mutant phenotype /// 0035160 // maintenance of epithelial integrity, open tracheal system // inferred from mutant phenotype"
151754_at,CG6831,rhea,SD07967.3prime-hit,"0006911 // phagocytosis, engulfment // inferred from mutant phenotype /// 0007016 // cytoskeletal anchoring at plasma membrane // inferred from electronic annotation /// 0007016 // cytoskeletal anchoring at plasma membrane // inferred from sequence or structural similarity /// 0007155 // cell adhesion // inferred from mutant phenotype /// 0007155 // cell adhesion // traceable author statement /// 0007475 // apposition of dorsal and ventral imaginal disc-derived wing surfaces // inferred from mutant phenotype /// 0008360 // regulation of cell shape // inferred from mutant phenotype /// 0016203 // muscle attachment // inferred from mutant phenotype /// 0032582 // negative regulation of gene-specific transcription // inferred from mutant phenotype /// 0035160 // maintenance of epithelial integrity, open tracheal system // inferred from mutant phenotype"
152298_at,CG1081,Rheb,FBgn0037343,0000082 // G1/S transition of mitotic cell cycle // inferred from mutant phenotype /// 0007264 // small GTPase mediated signal transduction // inferred from electronic annotation /// 0007446 // imaginal disc growth // inferred from mutant phenotype /// 0016049 // cell growth // inferred from mutant phenotype /// 0030307 // positive regulation of cell growth // traceable author statement /// 0042594 // response to starvation // inferred from expression pattern
147384_at,CG10683,rhi,FBgn0034254,0006333 // chromatin assembly or disassembly // inferred from electronic annotation /// 0030381 // chorion-containing eggshell pattern formation // inferred from mutant phenotype
143500_at,CG1004,rho,FBgn0004635,"0000910 // cytokinesis // inferred from mutant phenotype /// 0001763 // morphogenesis of a branching structure // non-traceable author statement /// 0006508 // proteolysis // inferred from genetic interaction /// 0007165 // signal transduction // inferred from electronic annotation /// 0007173 // epidermal growth factor receptor signaling pathway // traceable author statement /// 0007174 // epidermal growth factor ligand processing // inferred from genetic interaction /// 0007174 // epidermal growth factor ligand processing // traceable author statement /// 0007176 // regulation of epidermal growth factor receptor activity // traceable author statement /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0007420 // brain development // inferred from mutant phenotype /// 0007422 // peripheral nervous system development // traceable author statement /// 0007424 // open tracheal system development // traceable author statement /// 0007431 // salivary gland development // traceable author statement /// 0007432 // salivary gland boundary specification // non-traceable author statement /// 0007438 // oenocyte development // inferred from genetic interaction /// 0007438 // oenocyte development // inferred from mutant phenotype /// 0007474 // imaginal disc-derived wing vein specification // inferred from mutant phenotype /// 0007474 // imaginal disc-derived wing vein specification // non-traceable author statement /// 0007474 // imaginal disc-derived wing vein specification // traceable author statement /// 0007476 // imaginal disc-derived wing morphogenesis // inferred from mutant phenotype /// 0007479 // leg disc proximal/distal pattern formation // traceable author statement /// 0007611 // learning or memory // inferred from mutant phenotype /// 0008355 // olfactory learning // inferred from mutant phenotype /// 0008586 // imaginal disc-derived wing vein morphogenesis // inferred from mutant phenotype /// 0016337 // cell-cell adhesion // inferred from mutant phenotype /// 0030707 // ovarian follicle cell development // traceable author statement /// 0035160 // maintenance of epithelial integrity, open tracheal system // inferred from mutant phenotype /// 0035202 // sac formation, open tracheal system // traceable author statement /// 0035225 // determination of genital disc primordium // inferred from mutant phenotype /// 0035311 // wing cell fate specification // inferred from mutant phenotype /// 0045742 // positive regulation of epidermal growth factor receptor signaling pathway // traceable author statement /// 0046845 // branched duct epithelial cell fate determination, open tracheal system // traceable author statement"
152814_at,CG8416,Rho1,FBgn0014020,"0000910 // cytokinesis // inferred from mutant phenotype /// 0001736 // establishment of planar polarity // non-traceable author statement /// 0001736 // establishment of planar polarity // traceable author statement /// 0001737 // establishment of imaginal disc-derived wing hair orientation // traceable author statement /// 0006897 // endocytosis // inferred from mutant phenotype /// 0007010 // cytoskeleton organization and biogenesis // traceable author statement /// 0007015 // actin filament organization // inferred from mutant phenotype /// 0007164 // establishment of tissue polarity // non-traceable author statement /// 0007173 // epidermal growth factor receptor signaling pathway // inferred from genetic interaction /// 0007254 // JNK cascade // non-traceable author statement /// 0007264 // small GTPase mediated signal transduction // inferred from electronic annotation /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0007349 // cellularization // inferred from mutant phenotype /// 0007349 // cellularization // traceable author statement /// 0007369 // gastrulation // non-traceable author statement /// 0007370 // ventral furrow formation // inferred from mutant phenotype /// 0007374 // posterior midgut invagination // inferred from mutant phenotype /// 0007377 // germ-band extension // inferred from mutant phenotype /// 0007391 // dorsal closure // inferred from mutant phenotype /// 0007391 // dorsal closure // traceable author statement /// 0007395 // dorsal closure, spreading of leading edge cells // inferred from mutant phenotype /// 0007405 // neuroblast proliferation // inferred from mutant phenotype /// 0007411 // axon guidance // inferred from mutant phenotype /// 0007422 // peripheral nervous system development // inferred from mutant phenotype /// 0007424 // open tracheal system development // inferred from mutant phenotype /// 0007601 // visual perception // inferred from electronic annotation /// 0008045 // motor axon guidance // non-traceable author statement /// 0008347 // glial cell migration // inferred from mutant phenotype /// 0008354 // germ cell migration // traceable author statement /// 0010004 // gastrulation involving germ band extension // inferred from mutant phenotype /// 0016055 // Wnt receptor signaling pathway // non-traceable author statement /// 0016203 // muscle attachment // inferred from mutant phenotype /// 0016318 // ommatidial rotation // non-traceable author statement /// 0016318 // ommatidial rotation // traceable author statement /// 0030036 // actin cytoskeleton organization and biogenesis // inferred from mutant phenotype /// 0030036 // actin cytoskeleton organization and biogenesis // traceable author statement /// 0030239 // myofibril assembly // inferred from mutant phenotype /// 0035099 // hemocyte migration // inferred from mutant phenotype /// 0035147 // branch fusion, open tracheal system // traceable author statement /// 0035149 // lumen formation, open tracheal system // inferred from mutant phenotype /// 0035149 // lumen formation, open tracheal system // traceable author statement /// 0035277 // spiracle morphogenesis, open tracheal system // inferred from mutant phenotype /// 0035298 // regulation of Malpighian tubule size // inferred from mutant phenotype /// 0035317 // imaginal disc-derived wing hair organization and biogenesis // inferred from genetic interaction /// 0042060 // wound healing // inferred from mutant phenotype /// 0045011 // actin cable formation // inferred from mutant phenotype /// 0046663 // dorsal closure, leading edge cell differentiation // inferred from mutant phenotype /// 0046664 // dorsal closure, amnioserosa morphology change // inferred from mutant phenotype /// 0048813 // dendrite morphogenesis // traceable author statement /// 0050770 // regulation of axonogenesis // inferred from genetic interaction /// 0050896 // response to stimulus // inferred from electronic annotation"
141678_at,CG1697,rho-4,FBgn0030318,0007165 // signal transduction // inferred from electronic annotation
146149_at,CG5364,rho-5,FBgn0032232,0007165 // signal transduction // inferred from sequence or structural similarity
146275_at,CG17212,rho-6,FBgn0032415,0007165 // signal transduction // inferred from electronic annotation
147049_at,CG8972,rho-7,FBgn0033672,0008053 // mitochondrial fusion // inferred from mutant phenotype
154298_at,CG5701,RhoBTB,FBgn0036980,0007264 // small GTPase mediated signal transduction // inferred from electronic annotation
150960_at,CG1976,RhoGAP100F,FBgn0039883,0007165 // signal transduction // inferred from electronic annotation /// 0032862 // activation of Rho GTPase activity // inferred from sequence or structural similarity
141734_at,CG4937,RhoGAP15B,FBgn0030808,0007165 // signal transduction // inferred from electronic annotation
141576_at,CG7122,RhoGAP16F,FBgn0030893,0007165 // signal transduction // inferred from electronic annotation
145347_at,CG7502,RhoGAP18B,FBgn0030987,0007165 // signal transduction // inferred from electronic annotation
154490_at,CG1412,RhoGAP19D,FBgn0031118,0007165 // signal transduction // inferred from electronic annotation
147380_at,CG6477,RhoGAP54D,FBgn0034249,0007165 // signal transduction // inferred from electronic annotation
142981_at,CG3208,RhoGAP5A,FBgn0029778,0007165 // signal transduction // inferred from electronic annotation /// 0007242 // intracellular signaling cascade // inferred from electronic annotation
153474_at,CG6811,RhoGAP68F,FBgn0036257,0007165 // signal transduction // inferred from electronic annotation /// 0007370 // ventral furrow formation // inferred from mutant phenotype
142539_at,CG7396,RhoGAP71E,FBgn0036518,0006796 // phosphate metabolic process // inferred from electronic annotation /// 0007165 // signal transduction // inferred from electronic annotation
148811_at,CG16980,RhoGAP71E,FBgn0036517,0006796 // phosphate metabolic process // inferred from electronic annotation /// 0007165 // signal transduction // inferred from electronic annotation
151612_at,CG7396,RhoGAP71E,LD04071.3prime-hit,0006796 // phosphate metabolic process // inferred from electronic annotation /// 0007165 // signal transduction // inferred from electronic annotation
150228_at,CG4755,RhoGAP92B,FBgn0038747,0007165 // signal transduction // inferred from electronic annotation
153691_at,CG3421,RhoGAP93B,FBgn0038853,0007165 // signal transduction // inferred from electronic annotation /// 0007411 // axon guidance // inferred from genetic interaction /// 0007411 // axon guidance // inferred from mutant phenotype
145252_at,CG8240,RhoGAPp190,FBgn0030857,0007165 // signal transduction // inferred from electronic annotation /// 0016319 // mushroom body development // inferred from mutant phenotype /// 0050770 // regulation of axonogenesis // inferred from genetic interaction
154944_at,CG8267,RhoGAPp190,FBgn0030856,0007165 // signal transduction // inferred from electronic annotation /// 0016319 // mushroom body development // inferred from mutant phenotype /// 0050770 // regulation of axonogenesis // inferred from genetic interaction
153882_at,CG7823,RhoGDI,FBgn0036921,---
141591_at,CG9635,RhoGEF2,FBgn0023172,"0006306 // DNA methylation // inferred from electronic annotation /// 0007015 // actin filament organization // inferred from mutant phenotype /// 0007242 // intracellular signaling cascade // inferred from electronic annotation /// 0007277 // pole cell development // inferred from mutant phenotype /// 0007349 // cellularization // inferred from mutant phenotype /// 0007369 // gastrulation // traceable author statement /// 0007370 // ventral furrow formation // inferred from mutant phenotype /// 0007374 // posterior midgut invagination // inferred from mutant phenotype /// 0007375 // anterior midgut invagination // inferred from mutant phenotype /// 0007377 // germ-band extension // inferred from mutant phenotype /// 0008360 // regulation of cell shape // inferred from direct assay /// 0008360 // regulation of cell shape // inferred from mutant phenotype /// 0016331 // morphogenesis of embryonic epithelium // inferred from mutant phenotype /// 0016476 // regulation of embryonic cell shape // inferred from genetic interaction /// 0016476 // regulation of embryonic cell shape // inferred from mutant phenotype /// 0016476 // regulation of embryonic cell shape // non-traceable author statement /// 0031532 // actin cytoskeleton reorganization // inferred from mutant phenotype /// 0035023 // regulation of Rho protein signal transduction // inferred from electronic annotation /// 0035277 // spiracle morphogenesis, open tracheal system // inferred from mutant phenotype /// 0050770 // regulation of axonogenesis // inferred from genetic interaction"
147923_at,CG13883,RhoGEF3,FBgn0035127,---
153486_at,CG8606,RhoGEF4,FBgn0035761,0008360 // regulation of cell shape // inferred from mutant phenotype /// 0035023 // regulation of Rho protein signal transduction // inferred from electronic annotation
141620_at,CG9366,RhoL,FBgn0014380,0007155 // cell adhesion // inferred from mutant phenotype /// 0007264 // small GTPase mediated signal transduction // inferred from electronic annotation /// 0007298 // border follicle cell migration // inferred from mutant phenotype /// 0007498 // mesoderm development // inferred from expression pattern /// 0008360 // regulation of cell shape // inferred from mutant phenotype /// 0030707 // ovarian follicle cell development // traceable author statement
144124_at,CG8497,Rhp,FBgn0026374,0007165 // signal transduction // inferred from electronic annotation
142609_at,CG7230,rib,FBgn0034424,"0007010 // cytoskeleton organization and biogenesis // traceable author statement /// 0007391 // dorsal closure // inferred from mutant phenotype /// 0007391 // dorsal closure // non-traceable author statement /// 0007391 // dorsal closure // traceable author statement /// 0007417 // central nervous system development // inferred from mutant phenotype /// 0007424 // open tracheal system development // inferred from mutant phenotype /// 0007424 // open tracheal system development // non-traceable author statement /// 0007424 // open tracheal system development // traceable author statement /// 0007427 // epithelial cell migration, open tracheal system // inferred from mutant phenotype /// 0007428 // primary branching, open tracheal system // traceable author statement /// 0007431 // salivary gland development // traceable author statement /// 0007435 // salivary gland morphogenesis // inferred from mutant phenotype /// 0007435 // salivary gland morphogenesis // non-traceable author statement /// 0007442 // hindgut morphogenesis // inferred from mutant phenotype /// 0007443 // Malpighian tubule morphogenesis // inferred from mutant phenotype /// 0008104 // protein localization // inferred from mutant phenotype /// 0008258 // head involution // inferred from mutant phenotype /// 0008360 // regulation of cell shape // inferred from mutant phenotype /// 0008360 // regulation of cell shape // traceable author statement /// 0016044 // membrane organization and biogenesis // traceable author statement /// 0016477 // cell migration // traceable author statement /// 0035149 // lumen formation, open tracheal system // traceable author statement /// 0035297 // regulation of Malpighian tubule diameter // inferred from mutant phenotype /// 0045449 // regulation of transcription // traceable author statement"
151643_at,CG7230,rib,LD16058.3prime-hit,"0007010 // cytoskeleton organization and biogenesis // traceable author statement /// 0007391 // dorsal closure // inferred from mutant phenotype /// 0007391 // dorsal closure // non-traceable author statement /// 0007391 // dorsal closure // traceable author statement /// 0007417 // central nervous system development // inferred from mutant phenotype /// 0007424 // open tracheal system development // inferred from mutant phenotype /// 0007424 // open tracheal system development // non-traceable author statement /// 0007424 // open tracheal system development // traceable author statement /// 0007427 // epithelial cell migration, open tracheal system // inferred from mutant phenotype /// 0007428 // primary branching, open tracheal system // traceable author statement /// 0007431 // salivary gland development // traceable author statement /// 0007435 // salivary gland morphogenesis // inferred from mutant phenotype /// 0007435 // salivary gland morphogenesis // non-traceable author statement /// 0007442 // hindgut morphogenesis // inferred from mutant phenotype /// 0007443 // Malpighian tubule morphogenesis // inferred from mutant phenotype /// 0008104 // protein localization // inferred from mutant phenotype /// 0008258 // head involution // inferred from mutant phenotype /// 0008360 // regulation of cell shape // inferred from mutant phenotype /// 0008360 // regulation of cell shape // traceable author statement /// 0016044 // membrane organization and biogenesis // traceable author statement /// 0016477 // cell migration // traceable author statement /// 0035149 // lumen formation, open tracheal system // traceable author statement /// 0035297 // regulation of Malpighian tubule diameter // inferred from mutant phenotype /// 0045449 // regulation of transcription // traceable author statement"
143893_at,CG8418,Ric,FBgn0017549,"0006139 // nucleobase, nucleoside, nucleotide and nucleic acid metabolic process // inferred from electronic annotation /// 0007264 // small GTPase mediated signal transduction // inferred from electronic annotation"
144747_at,CG15910,ric8a,FBgn0030117,0007163 // establishment or maintenance of cell polarity // inferred from mutant phenotype /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0007369 // gastrulation // inferred from electronic annotation /// 0008105 // asymmetric protein localization // inferred from mutant phenotype /// 0008356 // asymmetric cell division // inferred from mutant phenotype /// 0010004 // gastrulation involving germ band extension // inferred from mutant phenotype /// 0040001 // establishment of mitotic spindle localization // inferred from mutant phenotype /// 0050821 // protein stabilization // inferred from mutant phenotype /// 0055057 // neuroblast division // inferred from mutant phenotype /// 0055059 // asymmetric neuroblast division // inferred from mutant phenotype
154130_at,CG15797,ric8a,FBgn0030115,0007163 // establishment or maintenance of cell polarity // inferred from mutant phenotype /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0007369 // gastrulation // inferred from electronic annotation /// 0008105 // asymmetric protein localization // inferred from mutant phenotype /// 0008356 // asymmetric cell division // inferred from mutant phenotype /// 0010004 // gastrulation involving germ band extension // inferred from mutant phenotype /// 0040001 // establishment of mitotic spindle localization // inferred from mutant phenotype /// 0050821 // protein stabilization // inferred from mutant phenotype /// 0055057 // neuroblast division // inferred from mutant phenotype /// 0055059 // asymmetric neuroblast division // inferred from mutant phenotype
145362_at,CG8002,rictor,FBgn0031006,---
150106_at,CG7321,Rim,FBgn0038556,0006886 // intracellular protein transport // inferred from electronic annotation /// 0007269 // neurotransmitter secretion // non-traceable author statement /// 0016079 // synaptic vesicle exocytosis // inferred from sequence or structural similarity /// 0016192 // vesicle-mediated transport // non-traceable author statement /// 0017157 // regulation of exocytosis // inferred from sequence or structural similarity
150107_at,CG7305,Rim,FBgn0038557,0006886 // intracellular protein transport // inferred from electronic annotation /// 0007269 // neurotransmitter secretion // non-traceable author statement /// 0016079 // synaptic vesicle exocytosis // inferred from sequence or structural similarity /// 0016192 // vesicle-mediated transport // non-traceable author statement /// 0017157 // regulation of exocytosis // inferred from sequence or structural similarity
